product_name,brand,price,source_file
Capitan Findus I Gratinati Salmone con Melanzane e Pomodori 280 g,Capitan Findus,"21,39",GAELATI E SURGELATI
Findus Green Cuisine 10 Bastoncini di Spinaci 284 g,Green Cuisine Findus,"10,88",GAELATI E SURGELATI
Findus Pisellini Primavera 700 g,Findus,"4,70",GAELATI E SURGELATI
Findus Green Cuisine Medaglioni di Zucchine 200 g,Green Cuisine Findus,"16,95",GAELATI E SURGELATI
Italpizza 26x38 Salamino & Provolone 535 g,Italpizza,"10,26",GAELATI E SURGELATI
Carrefour Mini Panzerotti Surgelati 250 g,Carrefour,"6,60",GAELATI E SURGELATI
Carrefour Misto Funghi porcini a cubi Surgelato 300 g,Carrefour,"6,63",GAELATI E SURGELATI
"Bonduelle Coccole 8 Tortini di Spinaci, Fagiolini e Broccoli Surgelato 300 g",Bonduelle,"12,63",GAELATI E SURGELATI
Kioene Burger ai Ceci Surgelato 160 g,Kioene,"12,44",GAELATI E SURGELATI
Magnum Almond 297 g,Magnum,"18,01",GAELATI E SURGELATI
Carrefour Foglie di Bieta Tenere Surgelato 400 g,Carrefour,"2,98",GAELATI E SURGELATI
Le Stagioni d'Italia Pizza Margherita 350 g,Le Stagioni d'Italia,"12,54",GAELATI E SURGELATI
Carrefour Zucchine a rondelle Surgelato 450 g,Carrefour,"3,31",GAELATI E SURGELATI
Carrefour Extra Misto grigliato con Salsa Surgelato 450 g,Carrefour,"5,31",GAELATI E SURGELATI
Findus Minestrone Tradizione Leggero 700 g,Findus,"5,70",GAELATI E SURGELATI
Kioene Burger agli Spinaci Surgelato 160 g,Kioene,"12,44",GAELATI E SURGELATI
Simpl Piselli Medi Surgelato 1 kg,Simpl,"1,79",GAELATI E SURGELATI
"Bounty Barretta Gelato con cioccolato e cocco, Multipack 4 x 39.1 g",Bounty,"19,17",GAELATI E SURGELATI
Aia Cordon Bleu di Pollo con Cotto di Tacchino e Formaggio surgelato 240 g,Aia,"12,88",GAELATI E SURGELATI
Carrefour Classic Tranci di Filetto di Salmone* Selvaggio Surgelati 2 x 125 g,Carrefour,"25,96",GAELATI E SURGELATI
Orogel Il Benessere Contorno Misto Benessere Surgelati 450 g,Orogel,"6,33",GAELATI E SURGELATI
Carrefour Funghi Champignon Affettati Surgelato 450 g,Carrefour,"3,98",GAELATI E SURGELATI
Capitan Findus Fiori di Nasello 500 g,Capitan Findus,"13,98",GAELATI E SURGELATI
Bonduelle Coccole 8 Tortini di Zucca e Carote Surgelato 300 g,Bonduelle,"12,63",GAELATI E SURGELATI
Carrefour Bio Minestrone surgelato 450 g,Carrefour Bio,"4,64",GAELATI E SURGELATI
Fagiolini finissimi surgelati 1 kg,Fagiolini,"2,35",GAELATI E SURGELATI
Orogel Broccoli a Rosette Surgelati 400 g,Orogel,"7,23",GAELATI E SURGELATI
Carrefour Extra Olive all'Ascolana Surgelate 250 g,Carrefour,"7,56",GAELATI E SURGELATI
Sofficini Findus 4 Sofficini Funghi Più Mozzarella 250 g,Sofficini Findus,"12,36",GAELATI E SURGELATI
Findus Minestrone Tradizione - con Verdure IGP e DOP 1000 g,Findus,"4,59",GAELATI E SURGELATI
Carrefour Bio Spinaci foglia su foglia surgelati 450 g,Carrefour Bio,"4,33",GAELATI E SURGELATI
Orogel Il Benessere Minestrone Leggerezza Surgelati 750 g,Orogel,"4,65",GAELATI E SURGELATI
Capitan Findus 4 Fiori di Merluzzo 300 g,Capitan Findus,"17,63",GAELATI E SURGELATI
Colin d'Alaska Merluzzo d'Alaska filetti Congelato 950 g,Merluzzo,"7,99",GAELATI E SURGELATI
Bonduelle Coccole 8 Tortini di Broccoli e Carote Surgelato 300 g,Bonduelle,"12,63",GAELATI E SURGELATI
Capitan Findus Filetti di Merluzzo 360 g,Capitan Findus,"23,47",GAELATI E SURGELATI
Magnum Classic 4 Gelati 300 g,Magnum,"18,30",GAELATI E SURGELATI
Carrefour Extra Merluzzo d'Alaska Gratinato con Erbe Aromatiche Surgelato 400 g,Carrefour,"9,98",GAELATI E SURGELATI
Frosta Merluzzo Gratinato con Patate e Rosmarino 360 g,Frosta,"15,53",GAELATI E SURGELATI
Carrefour Broccoli Cimette Surgelato 1 kg,Carrefour,"4,19",GAELATI E SURGELATI
Carrefour Bio Piselli fini surgelati 450 g,Carrefour Bio,"4,42",GAELATI E SURGELATI
Italpizza 26x38 Wurstel & Patatine 570 g,Italpizza,"9,63",GAELATI E SURGELATI
"Aia Spinacine Originali Cotoletta con Pollo, Tacchino e Spinaci surgelato 300 g",Aia,"10,50",GAELATI E SURGELATI
Capitan Findus 2 Croccole con 100% Filetti di Merluzzo - Le originali 216 g,Capitan Findus,"13,84",GAELATI E SURGELATI
Pizzoli PataSnella Patatine 1 Kg,Pizzoli,"3,19",GAELATI E SURGELATI
Carrefour Classic Cono Panna 6 x 70 g,Carrefour,"7,12",GAELATI E SURGELATI
Italpizza la Numero Uno Margherita 435 g,Italpizza,"9,08",GAELATI E SURGELATI
Carletto Findus Chicken Burger 227 g,Carletto Findus,"17,58",GAELATI E SURGELATI
Montana 4 Hamburger di carne bovina Naturali Surgelati 4 x 100 g,Montana,"12,23",GAELATI E SURGELATI
Sammontana Gruvi Pistacchio Sincero 4 x 60 g,Sammontana,"20,79",GAELATI E SURGELATI
Carrefour Extra Mozzarelline Pastellate impanate Surgelate 250 g,Carrefour,"11,96",GAELATI E SURGELATI
Carrefour Bio Carote a rondelle surgelate Biologiche 450 g,Carrefour Bio,"4,42",GAELATI E SURGELATI
Simpl Minestrone 10 Verdure Surgelato 1 kg,Simpl,"1,45",GAELATI E SURGELATI
Sofficini Findus 4 Sofficini Diavola con Salamino Leggermente Piccante e cuore di Mozzarella 250 g,Sofficini Findus,"12,36",GAELATI E SURGELATI
Carrefour Croissants Surgelato 6 pezzi 360 g,Carrefour,"7,47",GAELATI E SURGELATI
Sofficini Findus 4 Sofficini Ragù Più Mozzarella 250 g,Sofficini Findus,"12,36",GAELATI E SURGELATI
Carrefour Cavolfiori Surgelato 1 kg,Carrefour,"2,85",GAELATI E SURGELATI
"Carrefour Classic Crêpes Mozzarella e Pomodoro 4 x 62,5 g",Carrefour,"9,16",GAELATI E SURGELATI
Aia i Nuggets di Pollo Selezione Gourmet surgelato 260 g,Aia,"13,04",GAELATI E SURGELATI
Findus Green Cuisine 2 Burger Vegetali 200 g,Green Cuisine Findus,"24,25",GAELATI E SURGELATI
Carrefour Cuori di carciofo a spicchi Surgelato 400 g,Carrefour,"7,98",GAELATI E SURGELATI
Arbi Vongole con Guscio 500 g,Arbi,"5,98",GAELATI E SURGELATI
Carrefour Extra Filetti di Platessa *Senza Spine Surgelato 300 g,Carrefour,"19,30",GAELATI E SURGELATI
Italpizza 26x38 Prosciutto & Funghi 570 g,Italpizza,"9,63",GAELATI E SURGELATI
Sammontana Barattolino Delizioso l'Amarena di Coppa d'Oro 500 g,Sammontana,"10,58",GAELATI E SURGELATI
Le Stagioni d'Italia Pizza Margherita Integrale 350 g,Le Stagioni d'Italia,"11,00",GAELATI E SURGELATI
Orogel Gusto Ricco Tris Grigliato Surgelati 400 g,Orogel,"10,73",GAELATI E SURGELATI
Orogel Il Benessere Contorno Leggerezza Surgelati 450 g,Orogel,"7,22",GAELATI E SURGELATI
Carrefour Cavolini di Bruxelles Sodi Surgelato 450 g,Carrefour,"3,76",GAELATI E SURGELATI
Valsoia Bontà e Salute Burger vegetariani 4 Burger Surgelati 300 g,Valsoia Bontà e Salute,"18,97",GAELATI E SURGELATI
"Carrefour Classic Crêpes Mozzarella e Prosciutto Cotto Affumicato 4 x 62,5 g",Carrefour,"9,16",GAELATI E SURGELATI
Frosta Merluzzo Gratinato con Pomodoro e Basilico 360 g,Frosta,"15,53",GAELATI E SURGELATI
Carrefour Cuori di Merluzzo Sudafricano Surgelato 5 pezzi 400 g,Carrefour,"13,63",GAELATI E SURGELATI
Terre d'Italia Farinata di ceci alla genovese Surgelato 200 g,Terre d'Italia,"15,95",GAELATI E SURGELATI
"Carrefour Classic Cubetti di Ghiaccio 1,25 Kg",Carrefour,"1,48",GAELATI E SURGELATI
Algida Cremino 8 x 42 g,Algida,"10,98",GAELATI E SURGELATI
Simpl Pizza Margherita Surgelata 3 x 320 g,Simpl,"5,09",GAELATI E SURGELATI
Magnum bomboniera Classic Almond White Chocolate 12 Gelati 104 g,Magnum,"40,29",GAELATI E SURGELATI
Frosta Filetti Gustosi di Merluzzo d'Alaska con Patate e Pomodori 320 g,Frosta,"17,47",GAELATI E SURGELATI
Valsoia Bontà e Salute il gelato 5 Coni 5 x 75 g,Valsoia Bontà e Salute,"11,33",GAELATI E SURGELATI
Italpizza 26x38 Salsiccia & Patate 570 g,Italpizza,"9,63",GAELATI E SURGELATI
Snickers Barretta Gelato al cioccolato con burro d'arachidi e arachidi tostate x 4,Snickers,"16,43",GAELATI E SURGELATI
Frosta Filetti Gustosi di Merluzzo d'Alaska con Melanzane e Zucchine 320 g,Frosta,"17,47",GAELATI E SURGELATI
Orogel Il Benessere Contorno Verdure Tricolore Surgelati 450 g,Orogel,"6,33",GAELATI E SURGELATI
Sammontana Cinque Stelle Panna 6 x 75 g,Sammontana,"12,00",GAELATI E SURGELATI
Algida Liuk 8 x 79 g,Algida,"9,73",GAELATI E SURGELATI
Carrefour Bio Fagiolini finissimi surgelati Biologici 450 g,Carrefour Bio,"4,87",GAELATI E SURGELATI
MOTTA Coppa del Nonno Classica 6 x 65 g,MOTTA,"9,21",GAELATI E SURGELATI
Carrefour Funghi Porcini Tagliati a cubetti Surgelato 300 g,Carrefour,"16,63",GAELATI E SURGELATI
Carletto Findus Cordon Bleu 220 g,Carletto Findus,"18,14",GAELATI E SURGELATI
Carrefour Bio Scalogno tritato surgelato 100 g,Carrefour Bio,"11,90",GAELATI E SURGELATI
Carrefour Classic Biscotto Panna 6 x 50 g,Carrefour,"7,30",GAELATI E SURGELATI
Carrefour Gamberetti Boreali Pescati Surgelato 200 g,Carrefour,"27,95",GAELATI E SURGELATI
Valsoia Bontà e Salute Cotolette vegetariane 2 Cotolette Surgelate 200 g,Valsoia Bontà e Salute,"18,45",GAELATI E SURGELATI
Valsoia Bontà e Salute il gelato 3 Stecchi 250 g,Valsoia Bontà e Salute,"15,40",GAELATI E SURGELATI
Carrefour Classic Filetti di Platessa Impanati Senza Spine* Surgelato 300 g,Carrefour,"14,97",GAELATI E SURGELATI
Sammontana Cinque Stelle Croccantino 6 x 75 g,Sammontana,"12,00",GAELATI E SURGELATI
Carte D'Or Panna 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Vongole del Pacifico sgusciate congelate sfuse 350 g,Panapesca,"10,00",GAELATI E SURGELATI
Bonduelle Natura in Padella Melanzane e zucchine grigliate con carote e pomodori Surgelato 450 g,Bonduelle,"6,42",GAELATI E SURGELATI
"Carrefour Classic Mini Coni Panna* e Cioccolato 12 x 18,75 g",Carrefour,"18,62",GAELATI E SURGELATI
Carrefour Extra Pizzette Surgelate 250 g,Carrefour,"7,96",GAELATI E SURGELATI
Capitan Findus 2 Fiori di Tonno 230 g,Capitan Findus,"39,09",GAELATI E SURGELATI
Tre Marie Cornetto all'Albicocca 6 x 62 g,Tre Marie,"10,22",GAELATI E SURGELATI
Carrefour 18 Bastoncini Impanati di Merluzzo d'Alaska Surgelato 18 x 25 g,Carrefour,"8,42",GAELATI E SURGELATI
Simpl Spinaci in Foglia Surgelato 1 kg,Simpl,"1,99",GAELATI E SURGELATI
Carrefour Bio Basilico tritato surgelato 50 g,Carrefour Bio,"19,80",GAELATI E SURGELATI
Capitan Findus 2 Croccole agli Spinaci con 100% Filetti di Merluzzo 200 g,Capitan Findus,"14,95",GAELATI E SURGELATI
Orogel Il Benessere Virtù di Zuppa Leggerezza Verdure con Cereali Integrali Surgelati 500 g,Orogel,"6,38",GAELATI E SURGELATI
Carrefour Extra Variegato Caramello salato 500 g,Carrefour,"5,78",GAELATI E SURGELATI
Cornetto Algida Cuore di Cacao 6 Gelati 360 g,Cornetto,"18,03",GAELATI E SURGELATI
Carrefour Bio Prezzemolo e aglio tritati surgelati 100 g,Carrefour Bio,"12,90",GAELATI E SURGELATI
"Twix Barretta Gelato con biscotto ricoperto di cioccolato al latte, Multipack da 4 x 34.2 g",Twix,"21,82",GAELATI E SURGELATI
Carrefour Fagiolini Finissimi Surgelato 450 g,Carrefour,"4,20",GAELATI E SURGELATI
cameo Speedy Pizza margherita 4 x 75 g,cameo,"13,30",GAELATI E SURGELATI
La Valle Degli Orti Fagiolini Finissimi 600 g,La Valle Degli Orti,"6,48",GAELATI E SURGELATI
Gamberi Indopacifici sgusciati congelati sfusi 350 g,Panapesca,"23,89",GAELATI E SURGELATI
Sammontana Barattolino Delizioso Vaniglia e Pistacchio 500 g,Sammontana,"10,58",GAELATI E SURGELATI
McCain Kid Smile 650 g,McCain,"5,00",GAELATI E SURGELATI
Frosta 10 Bastoncini di Filetti di Merluzzo 300 g,Frosta,"15,97",GAELATI E SURGELATI
Capitan Findus 2 Croccole ai Semi con 100% Filetti di Merluzzo 200 g,Capitan Findus,"14,95",GAELATI E SURGELATI
Capitan Findus 8 Bastoncini di Salmone 200 g,Capitan Findus,"21,95",GAELATI E SURGELATI
Le Stagioni d'Italia Pisellini Finissimi Surgelati 700 g,Le Stagioni d'Italia,"6,27",GAELATI E SURGELATI
Aia Sottilissime Cotolette di Filetti di Pollo surgelato 280 g,Aia,"14,25",GAELATI E SURGELATI
cameo Pizza Regina Alta Margherita 375 g,cameo,"10,40",GAELATI E SURGELATI
Misto mare naturale congelato,Frescogel,"15,97",GAELATI E SURGELATI
Carletto Findus Burger Grigliati di Pollo 240 g,Carletto Findus,"16,63",GAELATI E SURGELATI
Valsoia Bontà e Salute Polpettine vegetariane Surgelate 200 g,Valsoia Bontà e Salute,"22,00",GAELATI E SURGELATI
Findus Pisellini Primavera 450 g,Findus,"8,56",GAELATI E SURGELATI
Orogel Cubello Friarielli Foglia Più Surgelati 600 g,Orogel,"6,15",GAELATI E SURGELATI
Capitan Findus Bistrò Burger di Salmone con limone e aneto 170 g,Capitan Findus,"23,47",GAELATI E SURGELATI
McCain Forno Express 500 g,McCain,"6,78",GAELATI E SURGELATI
Carrefour Extra Zucchine grigliate a fette Surgelato 450 g,Carrefour,"5,76",GAELATI E SURGELATI
Out,Carrefour,"4,78",GAELATI E SURGELATI
Carrefour Classic Cime di Rapa Surgelate 600 g,Carrefour,"7,65",GAELATI E SURGELATI
4 Salti in Padella Findus Pollo alla Diavola 400 g,4 Salti in Padella,"11,98",GAELATI E SURGELATI
Sammontana Cinque Stelle Caramello salato 6 x 60 g,Sammontana,"15,00",GAELATI E SURGELATI
Frosta Filetti di Merluzzo alla Mugnaia 220 g,Frosta,"21,77",GAELATI E SURGELATI
Carrefour Lasagne alla Bolognese Surgelate 350 g,Carrefour,"8,54",GAELATI E SURGELATI
NUII Caramello Salato e Noci Macadamia Australiane 4 x 68 g,NUII,"18,35",GAELATI E SURGELATI
Kinder Chocolate ice cream 4 x 38 g,Kinder,"24,93",GAELATI E SURGELATI
Carrefour Classic Ghiacciolo al Limone 5 x 60 g,Carrefour,"5,97",GAELATI E SURGELATI
NESTLÉ Maxibon Mini Classic 6 x 51 g,NESTLÉ,"13,69",GAELATI E SURGELATI
Carrefour Classic Ghiacciolo Gusto Menta 5 x 60 g,Carrefour,"5,97",GAELATI E SURGELATI
Carrefour Classic Ricoperto Fragola 6 x 50 g,Carrefour,"6,63",GAELATI E SURGELATI
Carrefour Ravioli di Ricotta e Spinaci Surgelati 550 g,Carrefour,"5,98",GAELATI E SURGELATI
Carrefour Gnocchi alla Sorrentina Surgelati 300 g,Carrefour,"10,97",GAELATI E SURGELATI
"Carrefour Classic Crêpes Funghi e Mozzarella Surgelate 4 x 62,5 g",Carrefour,"9,16",GAELATI E SURGELATI
Cornetto Algida Cuore di Cialda 6 Gelati 348 g,Cornetto,"17,21",GAELATI E SURGELATI
Orogel Il Benessere Contorno Verdure Campagnole Surgelati 450 g,Orogel,"5,89",GAELATI E SURGELATI
Carrefour 4 Croccanti Porzioni di Merluzzo Impanate Surgelato 4 x 100 g,Carrefour,"12,48",GAELATI E SURGELATI
Pizzoli We Love Croccanti 750 g,Pizzoli,"2,79",GAELATI E SURGELATI
Carte D'Or Stracciatella 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Carrefour Extra Pizza ai Formaggi Surgelata 390 g,Carrefour,"7,67",GAELATI E SURGELATI
Carrefour Tonno a Pinne Gialle Surgelato 2 x 125 g,Carrefour,"24,76",GAELATI E SURGELATI
NUII Cioccolato Fondente e Mirtilli dei Paesi Nordici 4 x 66 g,NUII,"18,90",GAELATI E SURGELATI
Carrefour Classic Stracciatella 500 g,Carrefour,"5,58",GAELATI E SURGELATI
Carrefour Classic Tonnarelli Cacio e Pepe Surgelati 550 g,Carrefour,"7,25",GAELATI E SURGELATI
Carrefour Extra Variegato Croccantino 500 g,Carrefour,"5,78",GAELATI E SURGELATI
Carrefour Extra Pizza Wurstel e Patatine Formato Pala Surgelata 240 g,Carrefour,"8,29",GAELATI E SURGELATI
Carrefour Classic Sugo Pronto Surgelato Misto Scoglio 350 g,Carrefour,"10,26",GAELATI E SURGELATI
Gamberi indopacifici selvaggi sgusciati cotti Surgelato 500 g,Gamberi,"11,38",GAELATI E SURGELATI
FRoSTA Burger Dorati di Salmone Selvaggio 200 g,FRoSTA,"17,45",GAELATI E SURGELATI
Orogel Gusto Ricco Gran Fritto Pastellato Surgelati 450 g,Orogel,"8,87",GAELATI E SURGELATI
Carrefour Extra Pizza con Aggiunta di Mozzarella di Latte di Bufala Surgelata 400 g,Carrefour,"7,48",GAELATI E SURGELATI
Sammontana Barattolino Classico Stracciatella 500 g,Sammontana,"5,98",GAELATI E SURGELATI
Sammontana Barattolino Classico Panna 500 g,Sammontana,"5,98",GAELATI E SURGELATI
Carrefour Extra Pizza Margherita Formato Pala Surgelata 220 g,Carrefour,"9,05",GAELATI E SURGELATI
FRoSTA Polpette di Pesce Merluzzo dalla Norvegia 240 g,FRoSTA,"20,38",GAELATI E SURGELATI
Carrefour Platessa Surgelato 500 g,Carrefour,"18,98",GAELATI E SURGELATI
Sammontana Gruvi Arachide Sagace 4 x 60 g,Sammontana,"20,79",GAELATI E SURGELATI
Carrefour Bio Aglio tritato surgelato 50 g,Carrefour Bio,"25,80",GAELATI E SURGELATI
Carrefour Classic Lasagne al Ragù 600 g,Carrefour,"6,65",GAELATI E SURGELATI
Carrefour Classic Fave Fini Surgelato 450 g,Carrefour,"4,64",GAELATI E SURGELATI
Terre d'Italia Focaccia della Liguria Surgelato 300 g,Terre d'Italia,"20,63",GAELATI E SURGELATI
Sammontana Gruvi Mango Ramingo 4 x 60 g,Sammontana,"20,79",GAELATI E SURGELATI
Loacker Gelato Biscotto Latte Alpino 4 x 66 g,Loacker,"18,52",GAELATI E SURGELATI
Montana 4 Hamburger di carne bovina con Bacon Surgelati 4 x 100 g,Montana,"11,48",GAELATI E SURGELATI
BUITONI Forno di Pietra Margherita Senza Glutine e senza lattosio Pizza surgelata (1pizza) 360g,BUITONI,"13,03",GAELATI E SURGELATI
Sammontana Barattolino Classico Croccantino 500 g,Sammontana,"5,98",GAELATI E SURGELATI
Carrefour Classic patate fritte Steakhouse,Carrefour,"3,83",GAELATI E SURGELATI
Arbi Condiscoglio al Pomodoro 450 g,Arbi,"10,64",GAELATI E SURGELATI
Carrefour Classic Panna 500 g,Carrefour,"5,58",GAELATI E SURGELATI
Carrefour Extra Gelato al Pistacchio e Gianduia Variegato con Granella di Nocciola e Pistacchio 200g,Carrefour,"9,25",GAELATI E SURGELATI
Carrefour Classic Garganelli Gamberi e Zucchine Surgelati 550 g,Carrefour,"7,62",GAELATI E SURGELATI
FRoSTA Filetti di Merluzzo Croccante Panatura con Rosmarino e Lemongrass 240 g,FRoSTA,"14,96",GAELATI E SURGELATI
Carrefour Bucatini all'Amatriciana Surgelati 550 g,Carrefour,"7,62",GAELATI E SURGELATI
Carte d'Or Crema Variegata alla Fragola con Pezzetti di Biscotto 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Lamponi surgelati,Carrefour Bio,"12,48",GAELATI E SURGELATI
Bonduelle Natura in Padella Fagiolini e patate Surgelato 450 g,Bonduelle,"4,64",GAELATI E SURGELATI
Carrefour Classic Punte di Asparagi Surgelate 300 g,Carrefour,"14,30",GAELATI E SURGELATI
Capitan Findus Filetti di Merluzzo 200 g,Capitan Findus,"24,45",GAELATI E SURGELATI
4 Salti in Padella Findus Penne Tricolore 550 g,4 Salti in Padella,"5,44",GAELATI E SURGELATI
Valsoia Bontà e Salute il gelato Bianco Cacao 500 g,Valsoia Bontà e Salute,"7,30",GAELATI E SURGELATI
Carrefour Classic Stecco Limone con Bastoncino alla Liquirizia 6 x 80 g,Carrefour,"4,77",GAELATI E SURGELATI
Carte d'Or Affogato all'Amarena Spagnola 500 g,Carte d'Or,"7,18",GAELATI E SURGELATI
Valsoia Bontà e Salute il gelato Affogato Amarena 500 g,Valsoia Bontà e Salute,"7,30",GAELATI E SURGELATI
Carte D'Or Tartufo 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Sammontana Barattolino Delizioso Nocciola 500 g,Sammontana,"10,58",GAELATI E SURGELATI
Carrefour Classic Preparato Surgelato per Risotto e per Pasta 300 g,Carrefour,"13,30",GAELATI E SURGELATI
Carrefour Classic 4 Coppe al Caffè 280g,Carrefour,"12,11",GAELATI E SURGELATI
Tre Marie Rodrigo Moro 6 x 57 g,Tre Marie,"10,20",GAELATI E SURGELATI
Cornetto Algida Cioccolato 6 Gelati 450 g,Cornetto,"13,76",GAELATI E SURGELATI
McCain Forno Country 650 g,McCain,"5,22",GAELATI E SURGELATI
Carte D'Or Cioccolato Fondente 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
Loacker Gelato Biscotto Napolitaner 4 x 66 g,Loacker,"18,52",GAELATI E SURGELATI
Carte D'Or Tiramisù 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
"Orogel Crea Tu Mix di peperoni, zucchine e melanzane grigliate Surgelati 320 g",Orogel,"12,16",GAELATI E SURGELATI
Capitan Findus Fish Bar Nuggets di Salmone Rosa 220 g,Capitan Findus,"22,68",GAELATI E SURGELATI
Algida Fior di Fragola 8 x 51 g,Algida,"9,04",GAELATI E SURGELATI
Carrefour Extra Fish Burger di filetti di Merluzzo d'Alaska Surgelato 2 x 105 g,Carrefour,"10,90",GAELATI E SURGELATI
Carrefour Extra Variegato Amarena 500 g,Carrefour,"5,78",GAELATI E SURGELATI
"Patate fritte da friggere Surgelate 2,5 kg",Patate,"1,60",GAELATI E SURGELATI
"Carrefour Extra Gelato al gusto Panna Cotta Variegato, con Granella di Croccante di Mandorle 200 g",Carrefour,"9,25",GAELATI E SURGELATI
Yulty Chocolate Artisanal Gelato 300 g,Yulty,"17,63",GAELATI E SURGELATI
"McCain le Patatine Originali 1,04 kg",McCain,"3,55",GAELATI E SURGELATI
Sammontana Gruvi Stracciatella Maivista 4 x 60 g,Sammontana,"20,79",GAELATI E SURGELATI
Carrefour Extra Pizza Salame Piccante Formato Pala Surgelata 215 g,Carrefour,"9,26",GAELATI E SURGELATI
4 Salti in Padella Findus Piselli Fantasia 450 g,4 Salti in Padella,"11,00",GAELATI E SURGELATI
Simpl Bastoncini di Pesce Panati Surgelato 15 x 30 g,Simpl,"6,64",GAELATI E SURGELATI
"Magnum mini Double Caramel Chocolate 6 x 47,5 g",Magnum,"12,99",GAELATI E SURGELATI
Yulty Cookies Artisanal Gelato 300 g,Yulty,"17,63",GAELATI E SURGELATI
Kinder bueno 4 x 62 g,Kinder,"15,28",GAELATI E SURGELATI
Simpl Cono Gusto Vaniglia 6 x 70 g,Simpl,"6,40",GAELATI E SURGELATI
Terre d'Italia Erbazzone di Reggio nell'Emilia Surgelato 400 g,Terre d'Italia,"10,48",GAELATI E SURGELATI
"Carrefour Veg Burger con Semi Croccanti Spinaci, Emmental Surgelato 400 g",Carrefour Veg,"13,48",GAELATI E SURGELATI
Carrefour Vongole Sgusciate e Cotte Surgelate 250 g,Carrefour,"21,90",GAELATI E SURGELATI
Yulty Peanut Butter Artisanal Gelato 300 g,Yulty,"17,63",GAELATI E SURGELATI
Esca Condipresto Sugo Pronto allo Scoglio 450 g,Esca,"11,53",GAELATI E SURGELATI
Capitan Findus Fish Stick con Merluzzo 224 g,Capitan Findus,"13,35",GAELATI E SURGELATI
Carrefour Classic Mini Biscogoccce 6 x 55 g,Carrefour,"8,76",GAELATI E SURGELATI
Sammontana Coppa d'Oro Amarena Fabbri 4 x 90 g,Sammontana,"12,92",GAELATI E SURGELATI
Magnum mini Double Gold Caramel Billionaire 6 x 47 g,Magnum,"9,81",GAELATI E SURGELATI
Findus Le Zuppe del Casale Tradizionale 500 g,Findus,"7,90",GAELATI E SURGELATI
Capitan Findus 5 Croccole con 100% Filetti di Merluzzo - Le originali 540 g,Capitan Findus,"16,57",GAELATI E SURGELATI
Terre d'Italia Sorbetto di Sicilia al mandarino 350 g,Terre d'Italia,"9,11",GAELATI E SURGELATI
Carrefour Extra Fritto Misto Surgelato 300 g,Carrefour,"13,30",GAELATI E SURGELATI
Cornetto Algida Cuore di Caramello 6 Gelati 342 g,Cornetto,"17,51",GAELATI E SURGELATI
Sammontana Cinque Stelle Stracciatella 6 x 60 g,Sammontana,"15,00",GAELATI E SURGELATI
Carrefour Classic Crema 500 g,Carrefour,"5,58",GAELATI E SURGELATI
Amica Natura Bovino 10 Hamburger di Carne Bovina 10 x 75 g,Amica Natura,"7,32",GAELATI E SURGELATI
Terre d'Italia Focaccina della Liguria Pizzata Surgelato 160 g,Terre d'Italia,"23,69",GAELATI E SURGELATI
Cornetto Algida mini Classico 8 Gelati 288 g,Cornetto,"18,92",GAELATI E SURGELATI
"Carrefour Classic Mini Coni Panna* e Cioccolato 8 x 43,5 g",Carrefour,"12,16",GAELATI E SURGELATI
Carrefour Contorno Natura Miscela Wok Surgelato 450 g,Carrefour,"4,78",GAELATI E SURGELATI
Capitan Findus Platessa alla Mugnaia con Limone e Prezzemolo 250 g,Capitan Findus,"21,56",GAELATI E SURGELATI
Ringo Vaniglia 4 x 80 g,Ringo,"12,47",GAELATI E SURGELATI
Carrefour Classic Seppie* Pulite Congelato 400 g,Carrefour,"17,48",GAELATI E SURGELATI
cameo Ristorante Pizza al Tonno 355 g,Pizza Ristorante,"12,08",GAELATI E SURGELATI
Tentacoli di totano gigante del Pacifico congelati sfusi 400 g,Mega Surgelati,"13,00",GAELATI E SURGELATI
Carte D'Or Caffè 500 g,Carte d'Or,"10,90",GAELATI E SURGELATI
4 Salti in Padella Findus Tagliatelle ai Funghi 550 g,Findus,"8,71",GAELATI E SURGELATI
Findus Green Cuisine 20 Bastoncini di Verdure 568 g,Green Cuisine Findus,"7,02",GAELATI E SURGELATI
Carrefour Anelli di Totano alla Romana Surgelato 500 g,Carrefour,"10,98",GAELATI E SURGELATI
"Carrefour Extra Gelato al Succo di Limone di Sicilia, Variegato 200 g",Carrefour,"9,25",GAELATI E SURGELATI
Ferrero Rocher Triple Experience Caramel 3 x 46 g,Ferrero Rocher,"18,77",GAELATI E SURGELATI
Mulan Ravioli di Carne al vapore Surgelato 200 g,Mulan,"21,45",GAELATI E SURGELATI
Mars Barretta Gelato al cioccolato e caramello x 4,Mars,"18,69",GAELATI E SURGELATI
Mulan Involtino primavera Surgelato 180 g,Mulan,"16,61",GAELATI E SURGELATI
Carletto Findus Crocchette 320 g,Carletto Findus,"9,34",GAELATI E SURGELATI
Carrefour Classic Zuppa Pronta Surgelata con Pesce e Frutti di Mare* 500 g,Carrefour,"10,98",GAELATI E SURGELATI
