data;scontrini;totale;ristorante
20231119;1113;52975.88;R067
20231120;418;15926.16;R001
20231120;813;33440.72;R002
20231120;761;17159.84;R003
20231120;634;23346.68;R004
20231120;805;24927.40;R005
20231120;732;30574.81;R067
20231121;471;18283.32;R001
20231121;817;34757.08;R002
20231121;739;18488.65;R003
20231121;680;25243.89;R004
20231121;801;25849.79;R005
20231121;834;36333.59;R067
20231122;511;19414.76;R001
20231122;839;36340.86;R002
20231122;666;17678.08;R003
20231122;714;26306.53;R004
20231122;942;30036.36;R005
20231122;806;33166.72;R067
20231123;487;19065.60;R001
20231123;832;37595.13;R002
20231123;728;17632.15;R003
20231123;680;26452.02;R004
20231123;974;32477.70;R005
20231123;837;34741.32;R067
20231124;826;31696.83;R001
20231124;1264;56825.78;R002
20231124;771;19091.37;R003
20231124;1015;39687.34;R004
20231124;1182;44424.31;R005
20231124;1093;46397.61;R067
20231125;1106;44838.58;R001
20231125;1274;63842.94;R002
20231125;890;28053.85;R003
20231125;1141;47841.61;R004
20231125;1089;41130.90;R005
20231125;1227;57266.54;R067
20231126;943;40473.17;R001
20231126;1077;52863.88;R002
20231126;607;18185.58;R003
20231126;999;42452.28;R004
20231126;878;35220.71;R005
20231126;1037;52705.19;R067
20231127;437;16348.21;R001
20231127;746;32289.94;R002
20231127;730;17845.71;R003
20231127;550;19118.99;R004
20231127;775;24245.80;R005
20231127;697;28372.06;R067
20231128;417;17134.42;R001
20231128;826;34822.73;R002
20231128;648;16740.48;R003
20231128;671;24002.13;R004
20231128;820;28858.25;R005
20231128;764;31580.45;R067
20231129;475;20081.88;R001
20231129;741;33206.13;R002
20231129;642;15346.91;R003
20231129;686;25526.90;R004
20231129;837;27973.70;R005
20231129;789;34310.14;R067
20231130;1170;30611.72;R001
20231130;2070;51223.04;R002
20231130;1328;20356.22;R003
20231130;1726;38472.94;R004
20231130;2005;41721.86;R005
20231130;1794;39205.51;R067
20231201;1056;33356.17;R001
20231201;1599;60782.56;R002
20231201;1065;25587.53;R003
20231201;1297;43068.73;R004
20231201;1464;44330.99;R005
20231201;1516;55642.74;R067
20231202;1418;49650.74;R001
20231202;1654;65046.51;R002
20231202;1042;26317.42;R003
20231202;1354;48895.64;R004
20231202;1578;48555.06;R005
20231202;1548;61881.46;R067
20231203;1140;44574.94;R001
20231203;1297;57532.36;R002
20231203;684;19053.78;R003
20231203;1108;42293.41;R004
20231203;1154;38605.82;R005
20231203;1362;56428.48;R067
20231204;536;17680.10;R001
20231204;1014;34084.44;R002
20231204;902;19446.43;R003
20231204;800;22027.32;R004
20231204;1048;27264.87;R005
20231204;1026;34323.65;R067
20231205;540;16723.98;R001
20231205;876;31380.84;R002
20231205;815;16188.68;R003
20231205;808;26861.61;R004
20231205;1024;27561.83;R005
20231205;923;33201.54;R067
20231206;783;25656.51;R001
20231206;1229;46768.14;R002
20231206;888;21362.92;R003
20231206;936;29306.78;R004
20231206;1227;34417.22;R005
20231206;1097;38961.41;R067
20231207;807;27092.61;R001
20231207;1337;51186.03;R002
20231207;1134;23419.59;R003
20231207;1096;36528.37;R004
20231207;1394;41760.83;R005
20231207;1176;43640.97;R067
20231208;1050;36727.49;R001
20231208;1292;56296.53;R002
20231208;663;19572.42;R003
20231208;1023;36540.50;R004
20231208;1087;35439.58;R005
20231208;1285;54376.80;R067
20231209;1092;43270.87;R001
20231209;1323;57696.94;R002
20231209;874;24182.84;R003
20231209;1105;42932.54;R004
20231209;1008;36441.41;R005
20231209;1146;53876.97;R067
20231210;1009;36910.54;R001
20231210;1200;54982.98;R002
20231210;764;21970.60;R003
20231210;973;36342.57;R004
20231210;958;31290.32;R005
20231210;1174;49977.10;R067
20231211;698;20998.16;R001
20231211;1043;35698.85;R002
20231211;916;20252.29;R003
20231211;884;26617.66;R004
20231211;1109;29002.86;R005
20231211;1118;35138.03;R067
20231212;568;19225.19;R001
20231212;1032;38509.72;R002
20231212;779;18850.48;R003
20231212;819;27392.79;R004
20231212;1007;28777.57;R005
20231212;926;32995.25;R067
20231213;763;22283.51;R001
20231213;1219;39850.86;R002
20231213;1055;21253.60;R003
20231213;1121;30702.11;R004
20231213;1364;33734.31;R005
20231213;1316;41617.84;R067
20231214;668;21624.38;R001
20231214;1124;43133.66;R002
20231214;941;24389.85;R003
20231214;925;31906.77;R004
20231214;1108;36320.61;R005
20231214;1183;41006.66;R067
20231215;960;38223.09;R001
20231215;1394;60805.09;R002
20231215;942;29658.88;R003
20231215;1157;45328.73;R004
20231215;1333;51440.19;R005
20231215;1346;57203.58;R067
20231216;1271;53724.43;R001
20231216;1312;63751.15;R002
20231216;1008;29573.61;R003
20231216;1115;43952.47;R004
20231216;1151;42711.90;R005
20231216;1253;61537.13;R067
20231217;1209;46945.45;R001
20231217;1293;59668.94;R002
20231217;711;21474.90;R003
20231217;918;35107.96;R004
20231217;1055;37412.76;R005
20231217;1269;55100.42;R067
20231218;749;23969.31;R001
20231218;1125;38946.71;R002
20231218;940;20940.04;R003
20231218;815;25707.80;R004
20231218;1112;31316.91;R005
20231218;1087;35765.90;R067
20231219;603;22362.01;R001
20231219;1000;41821.67;R002
20231219;797;20292.07;R003
20231219;822;32027.42;R004
20231219;868;29062.68;R005
20231219;910;38270.82;R067
20231220;963;34001.17;R001
20231220;1235;46403.32;R002
20231220;942;23853.55;R003
20231220;909;33815.59;R004
20231220;1083;32380.76;R005
20231220;1270;44868.19;R067
20231221;889;33140.86;R001
20231221;1107;45974.95;R002
20231221;915;19515.48;R003
20231221;890;32069.61;R004
20231221;1138;36349.97;R005
20231221;1050;40957.92;R067
20231222;1007;39791.23;R001
20231222;1351;64000.15;R002
20231222;1043;28601.35;R003
20231222;1164;49088.71;R004
20231222;1489;53443.88;R005
20231222;1183;51513.10;R067
20231223;1287;49720.63;R001
20231223;1464;60873.26;R002
20231223;1017;30655.59;R003
20231223;1176;44232.21;R004
20231223;1186;41427.17;R005
20231223;1351;58154.05;R067
20231224;682;23691.19;R001
20231224;438;17654.27;R002
20231224;683;17844.43;R003
20231224;431;15025.55;R004
20231224;419;12541.21;R005
20231224;474;18376.64;R067
20231225;320;11854.25;R001
20231225;465;22588.27;R002
20231225;0;0.00;R003
20231225;350;15109.10;R004
20231225;399;14252.04;R005
20231225;470;19819.18;R067
20231226;925;36071.35;R001
20231226;1123;53470.81;R002
20231226;0;0.00;R003
20231226;880;34353.45;R004
20231226;911;31929.55;R005
20231226;1038;45538.58;R067
20231227;871;33932.15;R001
20231227;998;44427.83;R002
20231227;756;20272.76;R003
20231227;904;33167.97;R004
20231227;802;27764.01;R005
20231227;901;37509.95;R067
20231228;884;35808.49;R001
20231228;959;43811.94;R002
20231228;717;20116.57;R003
20231228;760;29171.56;R004
20231228;910;31125.71;R005
20231228;936;40879.27;R067
20231229;889;35660.79;R001
20231229;1087;51383.40;R002
20231229;762;21903.59;R003
20231229;1016;38032.80;R004
20231229;982;35310.94;R005
20231229;1052;45689.03;R067
20231230;1026;43214.53;R001
20231230;1191;55233.64;R002
20231230;889;24472.06;R003
20231230;1024;40536.04;R004
20231230;914;33610.29;R005
20231230;1077;48685.85;R067
20231231;326;12804.64;R001
20231231;366;14681.82;R002
20231231;429;10538.86;R003
20231231;333;11527.15;R004
20231231;321;10286.14;R005
20231231;299;13977.41;R067
20240101;674;30039.89;R001
20240101;1155;60010.08;R002
20240101;0;0.00;R003
20240101;850;39077.94;R004
20240101;837;34970.02;R005
20240101;1082;49635.33;R067
20240102;792;31088.96;R001
20240102;977;45258.28;R002
20240102;686;17157.72;R003
20240102;724;29197.27;R004
20240102;804;26061.67;R005
20240102;887;40265.57;R067
20240103;804;29934.72;R001
20240103;904;39961.05;R002
20240103;644;17025.96;R003
20240103;779;29805.02;R004
20240103;827;29551.42;R005
20240103;902;41151.61;R067
20240104;725;28648.62;R001
20240104;970;42980.75;R002
20240104;660;17884.28;R003
20240104;753;28729.24;R004
20240104;851;29090.69;R005
20240104;887;38695.30;R067
20240105;848;32476.45;R001
20240105;1124;48742.42;R002
20240105;627;16726.41;R003
20240105;957;36068.54;R004
20240105;818;30258.48;R005
20240105;1019;45709.84;R067
20240106;1013;41145.75;R001
20240106;1138;54435.73;R002
20240106;615;20213.04;R003
20240106;987;38461.86;R004
20240106;800;29878.52;R005
20240106;1001;46441.23;R067
20240107;804;33195.18;R001
20240107;955;44894.65;R002
20240107;542;18492.65;R003
20240107;822;34679.14;R004
20240107;798;28705.09;R005
20240107;821;37811.31;R067
20240108;412;13986.71;R001
20240108;728;29921.42;R002
20240108;692;18099.37;R003
20240108;588;19446.06;R004
20240108;757;23951.68;R005
20240108;628;24033.05;R067
20240109;445;15791.91;R001
20240109;773;31188.64;R002
20240109;646;16122.72;R003
20240109;687;24598.58;R004
20240109;816;26869.69;R005
20240109;690;27232.33;R067
20240110;484;19510.55;R001
20240110;918;38618.52;R002
20240110;713;19347.53;R003
20240110;776;29081.93;R004
20240110;917;33122.79;R005
20240110;848;37397.76;R067
20240111;549;22287.28;R001
20240111;988;42415.78;R002
20240111;803;21930.20;R003
20240111;798;31225.21;R004
20240111;880;31849.62;R005
20240111;892;39098.75;R067
20240112;844;32606.96;R001
20240112;1384;66064.69;R002
20240112;884;27099.17;R003
20240112;1183;46891.63;R004
20240112;1294;49724.03;R005
20240112;1235;55457.59;R067
20240113;1210;50723.81;R001
20240113;1379;68298.02;R002
20240113;858;26221.79;R003
20240113;1295;53730.02;R004
20240113;1203;45255.48;R005
20240113;1300;63244.21;R067
20240114;943;40402.44;R001
20240114;1049;54284.13;R002
20240114;652;22390.21;R003
20240114;857;37374.79;R004
20240114;973;38398.50;R005
20240114;1026;50526.62;R067
20240115;538;19160.64;R001
20240115;1014;38703.85;R002
20240115;836;20909.62;R003
20240115;801;26535.66;R004
20240115;1059;32575.48;R005
20240115;876;31631.93;R067
20240116;518;18275.24;R001
20240116;1014;39609.12;R002
20240116;807;21714.42;R003
20240116;757;25484.16;R004
20240116;1019;30369.67;R005
20240116;987;36561.25;R067
20240117;587;20549.88;R001
20240117;1168;45314.26;R002
20240117;819;21658.23;R003
20240117;882;31546.63;R004
20240117;1168;36572.11;R005
20240117;1039;38146.37;R067
20240118;564;19759.37;R001
20240118;1082;43613.79;R002
20240118;885;23854.24;R003
20240118;941;31695.14;R004
20240118;1121;34278.29;R005
20240118;1044;37337.20;R067
20240119;702;27937.45;R001
20240119;1340;57008.39;R002
20240119;872;25131.04;R003
20240119;1163;46398.21;R004
20240119;1319;48615.53;R005
20240119;1176;51604.74;R067
20240120;1171;45643.01;R001
20240120;1420;66516.90;R002
20240120;901;27112.14;R003
20240120;1140;48013.21;R004
20240120;1118;42334.13;R005
20240120;1278;59232.26;R067
20240121;902;37656.22;R001
20240121;1152;55099.70;R002
20240121;640;20482.11;R003
20240121;956;40802.42;R004
20240121;966;36737.41;R005
20240121;1082;52028.09;R067
20240122;477;18094.56;R001
20240122;802;33701.43;R002
20240122;719;19384.53;R003
20240122;665;23289.61;R004
20240122;890;27611.25;R005
20240122;684;28783.37;R067
20240123;503;18355.52;R001
20240123;800;33853.12;R002
20240123;750;20527.60;R003
20240123;660;24765.44;R004
20240123;952;31884.62;R005
20240123;721;28541.92;R067
20240124;483;17689.03;R001
20240124;888;38924.71;R002
20240124;713;18701.34;R003
20240124;731;25934.78;R004
20240124;857;27917.32;R005
20240124;848;34765.10;R067
20240125;517;18653.73;R001
20240125;932;38417.78;R002
20240125;810;21437.02;R003
20240125;798;30266.43;R004
20240125;933;30644.73;R005
20240125;852;33649.17;R067
20240126;779;28270.26;R001
20240126;1145;51619.53;R002
20240126;885;24945.52;R003
20240126;1070;38780.35;R004
20240126;1296;44174.46;R005
20240126;1091;47728.70;R067
20240127;1121;43156.12;R001
20240127;1437;64357.27;R002
20240127;900;28407.07;R003
20240127;1203;47038.56;R004
20240127;1021;37491.51;R005
20240127;1245;58108.22;R067
20240128;906;37173.96;R001
20240128;1068;52034.27;R002
20240128;580;19004.33;R003
20240128;936;39878.47;R004
20240128;915;35857.60;R005
20240128;991;48303.06;R067
20240129;396;13977.72;R001
20240129;748;30732.84;R002
20240129;767;19712.57;R003
20240129;664;22428.68;R004
20240129;816;25332.78;R005
20240129;691;25964.86;R067
20240130;519;18541.10;R001
20240130;802;34673.62;R002
20240130;783;20480.15;R003
20240130;664;22273.46;R004
20240130;882;28559.54;R005
20240130;702;28951.76;R067
20240131;496;19184.88;R001
20240131;816;34977.38;R002
20240131;696;17034.89;R003
20240131;760;27842.76;R004
20240131;919;30141.01;R005
20240131;767;30477.06;R067
20240201;503;19578.06;R001
20240201;875;37143.41;R002
20240201;833;22099.24;R003
20240201;802;28239.74;R004
20240201;939;32040.65;R005
20240201;874;36770.01;R067
20240202;758;30807.47;R001
20240202;1267;56026.03;R002
20240202;939;25754.57;R003
20240202;1029;39383.32;R004
20240202;1351;47761.55;R005
20240202;1157;47338.20;R067
20240203;1012;39579.54;R001
20240203;1320;58150.00;R002
20240203;895;25569.02;R003
20240203;1230;47698.65;R004
20240203;1100;40280.14;R005
20240203;1216;56699.14;R067
20240204;934;39428.25;R001
20240204;1102;53249.54;R002
20240204;676;21183.86;R003
20240204;953;40800.86;R004
20240204;871;30438.06;R005
20240204;1006;51354.61;R067
20240205;408;14362.42;R001
20240205;758;31156.66;R002
20240205;704;18061.12;R003
20240205;603;21480.73;R004
20240205;794;22585.18;R005
20240205;644;26226.63;R067
20240206;419;15953.81;R001
20240206;738;30444.99;R002
20240206;691;18380.95;R003
20240206;625;22126.85;R004
20240206;890;28802.90;R005
20240206;711;30169.65;R067
20240207;490;18603.12;R001
20240207;841;34158.42;R002
20240207;701;18185.67;R003
20240207;703;24580.20;R004
20240207;909;31169.14;R005
20240207;797;32684.43;R067
20240208;463;17205.24;R001
20240208;878;35978.28;R002
20240208;756;19810.78;R003
20240208;672;24900.44;R004
20240208;866;29571.95;R005
20240208;864;35140.40;R067
20240209;694;26017.52;R001
20240209;1251;57345.41;R002
20240209;873;24155.01;R003
20240209;963;37153.46;R004
20240209;1194;42544.48;R005
20240209;1085;47071.88;R067
20240210;1051;40645.18;R001
20240210;1250;59052.24;R002
20240210;824;23864.85;R003
20240210;1086;46038.35;R004
20240210;980;36404.50;R005
20240210;1188;56562.48;R067
20240211;916;37904.01;R001
20240211;1042;47954.12;R002
20240211;609;19774.19;R003
20240211;939;38803.72;R004
20240211;913;31319.75;R005
20240211;993;49162.62;R067
20240212;727;28148.89;R001
20240212;755;30402.25;R002
20240212;785;21316.99;R003
20240212;717;28055.91;R004
20240212;945;31174.57;R005
20240212;733;30031.12;R067
20240213;553;20486.82;R001
20240213;958;39786.99;R002
20240213;756;20152.14;R003
20240213;729;24606.00;R004
20240213;802;27969.96;R005
20240213;848;34232.48;R067
20240214;524;19550.17;R001
20240214;976;43572.30;R002
20240214;919;26045.01;R003
20240214;762;28089.05;R004
20240214;930;30646.64;R005
20240214;872;38044.62;R067
20240215;473;18040.90;R001
20240215;820;34404.86;R002
20240215;798;21015.79;R003
20240215;712;27472.69;R004
20240215;945;31087.40;R005
20240215;872;35624.82;R067
20240216;683;27641.58;R001
20240216;1246;55390.48;R002
20240216;873;24990.83;R003
20240216;961;36723.15;R004
20240216;1237;41185.59;R005
20240216;1156;47339.23;R067
20240217;949;35885.49;R001
20240217;1358;64662.78;R002
20240217;876;25475.55;R003
20240217;1200;48245.03;R004
20240217;1176;39444.66;R005
20240217;1284;59047.09;R067
20240218;890;35383.80;R001
20240218;1027;51482.40;R002
20240218;695;21332.00;R003
20240218;1001;40767.48;R004
20240218;1001;36376.24;R005
20240218;956;47765.30;R067
20240219;488;16738.18;R001
20240219;983;35166.21;R002
20240219;853;20877.48;R003
20240219;732;24070.99;R004
20240219;1035;29884.76;R005
20240219;859;31224.80;R067
20240220;508;16868.28;R001
20240220;922;34802.82;R002
20240220;811;19645.86;R003
20240220;792;27698.92;R004
20240220;968;28080.59;R005
20240220;889;34331.33;R067
20240221;552;18673.42;R001
20240221;1014;38783.75;R002
20240221;824;19783.08;R003
20240221;868;29585.90;R004
20240221;1101;34557.46;R005
20240221;993;36035.72;R067
20240222;547;18897.81;R001
20240222;1018;37759.49;R002
20240222;873;21654.67;R003
20240222;806;26215.80;R004
20240222;1090;31425.33;R005
20240222;948;33075.62;R067
20240223;745;27437.34;R001
20240223;1189;51911.53;R002
20240223;762;21418.64;R003
20240223;1013;34210.96;R004
20240223;1248;42314.78;R005
20240223;1140;46938.03;R067
20240224;1157;42753.05;R001
20240224;1351;60372.16;R002
20240224;807;21912.23;R003
20240224;1235;46041.06;R004
20240224;1119;37755.93;R005
20240224;1239;56568.06;R067
20240225;875;36426.09;R001
20240225;1208;56474.12;R002
20240225;690;19720.21;R003
20240225;922;34412.79;R004
20240225;969;33722.33;R005
20240225;950;44650.38;R067
20240226;405;14399.08;R001
20240226;786;30045.66;R002
20240226;690;16584.58;R003
20240226;676;21578.73;R004
20240226;825;25070.07;R005
20240226;704;26343.41;R067
20240227;458;16369.33;R001
20240227;722;29865.61;R002
20240227;569;14207.76;R003
20240227;642;22593.45;R004
20240227;792;25523.60;R005
20240227;768;30120.14;R067
20240228;502;18409.68;R001
20240228;870;34402.12;R002
20240228;697;17074.26;R003
20240228;705;25353.74;R004
20240228;877;28047.15;R005
20240228;752;30089.19;R067
20240229;485;17056.01;R001
20240229;928;36561.84;R002
20240229;813;19196.55;R003
20240229;755;26647.98;R004
20240229;876;28297.84;R005
20240229;861;34939.41;R067
20240301;696;24179.25;R001
20240301;1171;49603.32;R002
20240301;806;23396.32;R003
20240301;936;34668.94;R004
20240301;1067;36887.20;R005
20240301;1122;46620.32;R067
20240302;1174;42317.37;R001
20240302;1385;65203.41;R002
20240302;861;24894.14;R003
20240302;1073;44410.77;R004
20240302;1221;42404.17;R005
20240302;1187;52046.47;R067
20240303;906;36718.59;R001
20240303;1052;48398.22;R002
20240303;646;18053.72;R003
20240303;860;33483.22;R004
20240303;869;31583.70;R005
20240303;1037;50167.76;R067
20240304;418;14438.89;R001
20240304;754;31400.52;R002
20240304;673;17846.34;R003
20240304;614;20397.87;R004
20240304;849;26507.68;R005
20240304;663;25045.96;R067
20240305;470;16647.51;R001
20240305;831;34300.75;R002
20240305;677;15416.67;R003
20240305;647;22265.32;R004
20240305;829;27408.36;R005
20240305;695;27698.74;R067
20240306;575;20575.71;R001
20240306;933;38636.80;R002
20240306;673;16462.06;R003
20240306;707;25421.82;R004
20240306;1023;29002.74;R005
20240306;898;33780.40;R067
20240307;502;17919.38;R001
20240307;953;40057.74;R002
20240307;752;18115.75;R003
20240307;764;25470.53;R004
20240307;989;30137.86;R005
20240307;847;35291.85;R067
20240308;767;26421.78;R001
20240308;1264;55292.52;R002
20240308;807;23231.74;R003
20240308;1102;41586.79;R004
20240308;1284;42858.04;R005
20240308;1143;48764.85;R067
20240309;1049;37813.12;R001
20240309;1397;63471.75;R002
20240309;837;21981.40;R003
20240309;1112;44446.30;R004
20240309;1145;38589.53;R005
20240309;1170;49479.39;R067
20240310;844;31686.19;R001
20240310;1141;50270.03;R002
